const,Humidity3pm,Humidity9am,Pressure9am,Rainfall_log1p,WindGustSpeed,Sunshine,Evaporation,Cloud3pm,Cloud9am,Temp3pm,WindSpeed3pm,Month_sin,Month_cos
-1.8083741827266386,1.050683475648922,0.10730627053066914,-0.35262894307928916,0.24660257327278068,0.6969835093463308,-0.4526145000847613,-0.04887537701927578,0.29415473456685426,-0.08458937190829535,0.4543841409122899,-0.25703431130825805,-0.20166730363088906,-0.2057769958551007
-1.8342695336912143,1.0737002387304144,0.11101216427339171,-0.3397254919673432,0.23083159550158364,0.6953765336655328,-0.44824862349963185,-0.06042780559003449,0.2911585953403916,-0.07412568213189376,0.4559659612316137,-0.24858001743688588,-0.174017247784722,-0.21780578146593194
-1.8095429884983103,1.0902903283597416,0.08529915242245328,-0.32869428165428743,0.2554918646875502,0.7044899274301735,-0.44167904615861847,-0.05327415178684051,0.27579432593070624,-0.06020113517951672,0.4718985335702576,-0.27678023856950795,-0.18207945681170368,-0.20825780600565993
-1.800435412182158,1.0427864547519823,0.10890591125002894,-0.3309002877495866,0.23808187243726592,0.6971944082320861,-0.4605717996403255,-0.03473602145343965,0.3017894322145144,-0.08300407850607805,0.46212644003346975,-0.2515724661814485,-0.20406968731838132,-0.20771632879977084
-1.8057183356248367,1.069952653826414,0.09294358620864582,-0.3477145807872889,0.24709770695908087,0.6858451905258395,-0.46288930158659636,-0.027458227219447212,0.26731044904275136,-0.0857660214171915,0.4530858918991018,-0.2712916382502156,-0.18825435373699803,-0.21089765732883334
-1.8121837335704394,1.069841275632664,0.0846425250381663,-0.3224252269797056,0.24908191876655797,0.7114236677329091,-0.4237192801884491,-0.07899075637266763,0.30734162962131006,-0.061518174178999505,0.4544981419204386,-0.2670329692034162,-0.17911698185948022,-0.18511836945419247
-1.815426549951016,1.0588144646736155,0.06594016533151427,-0.3368746737946622,0.24997935546451067,0.6929989897093074,-0.46805862841783313,-0.09337635370086228,0.30345218345651326,-0.06751653180284643,0.47242796152313177,-0.25873105324621287,-0.1840250908641004,-0.19066424325966877
-1.8083650364535533,1.0738024080151494,0.1217540295208562,-0.37380146589955543,0.24619279653434145,0.6895097403205642,-0.45792433390338083,-0.07278423080023166,0.2760695498596641,-0.0931551399557277,0.47438645638074806,-0.2645576959428664,-0.17698584625183614,-0.2027508537476959
-1.8033870506514322,1.0763163388905135,0.07622107134995991,-0.33743370342608736,0.24436189223511237,0.716216488289281,-0.4507047783594998,-0.06331034437170008,0.2996118860140971,-0.08599491910774329,0.4812153215759776,-0.2804223543364925,-0.18580689345034804,-0.19637840303089935
-1.8122908346039186,1.0650104080172547,0.0937268735317937,-0.3524273047997472,0.23477581771288036,0.6877005255581179,-0.4408627166208377,-0.05443648357941047,0.2937723690648036,-0.048420827014968006,0.44165571839704554,-0.2656435282533271,-0.1776273995558291,-0.20582383661811676
-1.8070833346953663,1.1082918823531107,0.07380985524667304,-0.33631443690831764,0.2502918038866286,0.6953704991317872,-0.45003550194823927,-0.07427669271458805,0.26690432089033594,-0.06844113709739542,0.47079034592468605,-0.25618226869254507,-0.1567912186877908,-0.19446138445314481
-1.8031333067022968,1.0704131024726138,0.09781721334470417,-0.3566602280331472,0.24006235209232185,0.6788228546778694,-0.4500377253287348,-0.05376234284252968,0.31630691310811965,-0.08997335512769086,0.4698389928855909,-0.25269615374562393,-0.19004584634464608,-0.20979679465399306
